,date,state,fips,cases,deaths
863,3/18/2020,Illinois,17,286,1
864,3/18/2020,Indiana,18,39,2
865,3/18/2020,Iowa,19,38,0
866,3/18/2020,Kansas,20,22,1
867,3/18/2020,Kentucky,21,35,1
868,3/18/2020,Louisiana,22,280,7
869,3/18/2020,Maine,23,43,0
870,3/18/2020,Maryland,24,85,1
871,3/18/2020,Massachusetts,25,256,0
872,3/18/2020,Michigan,26,80,1
873,3/18/2020,Minnesota,27,77,0
874,3/18/2020,Mississippi,28,34,0
875,3/18/2020,Missouri,29,21,1
876,3/18/2020,Montana,30,12,0
877,3/18/2020,Nebraska,31,43,0
878,3/18/2020,Nevada,32,82,1
879,3/18/2020,New Hampshire,33,39,0
880,3/18/2020,New Jersey,34,427,5
881,3/18/2020,New Mexico,35,28,0
882,3/18/2020,New York,36,2387,32
883,3/18/2020,North Carolina,37,66,0
884,3/18/2020,North Dakota,38,7,0
885,3/18/2020,Ohio,39,90,0
886,3/18/2020,Oklahoma,40,29,0
887,3/18/2020,Oregon,41,74,3
888,3/18/2020,Pennsylvania,42,139,1
889,3/18/2020,Puerto Rico,72,5,0
890,3/18/2020,Rhode Island,44,33,0
891,3/18/2020,South Carolina,45,60,1
892,3/18/2020,South Dakota,46,11,1
893,3/18/2020,Tennessee,47,98,0
894,3/18/2020,Texas,48,166,2
895,3/18/2020,Utah,49,65,0
896,3/18/2020,Vermont,50,19,0
897,3/18/2020,Virgin Islands,78,3,0
898,3/18/2020,Virginia,51,78,2
899,3/18/2020,Washington,53,1026,68
900,3/18/2020,West Virginia,54,2,0
901,3/18/2020,Wisconsin,55,106,0
902,3/18/2020,Wyoming,56,17,0
903,3/19/2020,Alabama,1,78,0
904,3/19/2020,Alaska,2,12,0
905,3/19/2020,Arizona,4,47,0
906,3/19/2020,Arkansas,5,62,0
907,3/19/2020,California,6,1067,19
908,3/19/2020,Colorado,8,278,5
909,3/19/2020,Connecticut,9,159,4
910,3/19/2020,Delaware,10,30,0
911,3/19/2020,District of Columbia,11,39,0
912,3/19/2020,Florida,12,434,8
913,3/19/2020,Georgia,13,282,10
914,3/19/2020,Guam,66,12,0
915,3/19/2020,Hawaii,15,26,0
916,3/19/2020,Idaho,16,23,0
917,3/19/2020,Illinois,17,420,4
918,3/19/2020,Indiana,18,56,2
919,3/19/2020,Iowa,19,44,0
920,3/19/2020,Kansas,20,35,1
921,3/19/2020,Kentucky,21,47,2
922,3/19/2020,Louisiana,22,392,10
923,3/19/2020,Maine,23,52,0
924,3/19/2020,Maryland,24,108,1
925,3/19/2020,Massachusetts,25,328,0
926,3/19/2020,Michigan,26,334,3
927,3/19/2020,Minnesota,27,89,0
928,3/19/2020,Mississippi,28,50,1
929,3/19/2020,Missouri,29,35,1
930,3/19/2020,Montana,30,19,0
931,3/19/2020,Nebraska,31,47,0
932,3/19/2020,Nevada,32,99,1
933,3/19/2020,New Hampshire,33,44,0
934,3/19/2020,New Jersey,34,735,9
935,3/19/2020,New Mexico,35,35,0
936,3/19/2020,New York,36,4161,39
937,3/19/2020,North Carolina,37,104,0
938,3/19/2020,North Dakota,38,19,0
939,3/19/2020,Ohio,39,120,0
940,3/19/2020,Oklahoma,40,44,1
941,3/19/2020,Oregon,41,87,3
942,3/19/2020,Pennsylvania,42,187,1
943,3/19/2020,Puerto Rico,72,6,0
944,3/19/2020,Rhode Island,44,44,0
945,3/19/2020,South Carolina,45,81,1
946,3/19/2020,South Dakota,46,14,1
947,3/19/2020,Tennessee,47,155,0
948,3/19/2020,Texas,48,248,4
949,3/19/2020,Utah,49,80,0
950,3/19/2020,Vermont,50,22,2
951,3/19/2020,Virgin Islands,78,3,0
952,3/19/2020,Virginia,51,94,2
953,3/19/2020,Washington,53,1228,75
954,3/19/2020,West Virginia,54,5,0
955,3/19/2020,Wisconsin,55,155,2
956,3/19/2020,Wyoming,56,18,0
957,3/20/2020,Alabama,1,106,0
958,3/20/2020,Alaska,2,14,0
959,3/20/2020,Arizona,4,70,1
960,3/20/2020,Arkansas,5,100,0
961,3/20/2020,California,6,1283,24
962,3/20/2020,Colorado,8,364,5
963,3/20/2020,Connecticut,9,194,4
964,3/20/2020,Delaware,10,39,0
965,3/20/2020,District of Columbia,11,71,0
966,3/20/2020,Florida,12,564,9
967,3/20/2020,Georgia,13,482,14
968,3/20/2020,Guam,66,14,0
969,3/20/2020,Hawaii,15,37,0
970,3/20/2020,Idaho,16,31,0
971,3/20/2020,Illinois,17,583,5
972,3/20/2020,Indiana,18,81,5
973,3/20/2020,Iowa,19,45,0
974,3/20/2020,Kansas,20,49,1
975,3/20/2020,Kentucky,21,63,2
976,3/20/2020,Louisiana,22,537,10
977,3/20/2020,Maine,23,57,0
978,3/20/2020,Maryland,24,150,2
979,3/20/2020,Massachusetts,25,413,1
980,3/20/2020,Michigan,26,548,4
981,3/20/2020,Minnesota,27,115,0
982,3/20/2020,Mississippi,28,80,1
983,3/20/2020,Missouri,29,73,3
984,3/20/2020,Montana,30,19,0
985,3/20/2020,Nebraska,31,53,0
986,3/20/2020,Nevada,32,165,2
987,3/20/2020,New Hampshire,33,55,0
988,3/20/2020,New Jersey,34,896,11
989,3/20/2020,New Mexico,35,43,0
990,3/20/2020,New York,36,7113,68
991,3/20/2020,North Carolina,37,144,0
992,3/20/2020,North Dakota,38,27,0
993,3/20/2020,Ohio,39,169,1
994,3/20/2020,Oklahoma,40,49,1
995,3/20/2020,Oregon,41,114,3
996,3/20/2020,Pennsylvania,42,269,1
997,3/20/2020,Puerto Rico,72,14,0
998,3/20/2020,Rhode Island,44,44,0
999,3/20/2020,South Carolina,45,126,3
1000,3/20/2020,South Dakota,46,14,1
1001,3/20/2020,Tennessee,47,237,0
1002,3/20/2020,Texas,48,386,5
1003,3/20/2020,Utah,49,112,0
1004,3/20/2020,Vermont,50,29,2
1005,3/20/2020,Virgin Islands,78,6,0
1006,3/20/2020,Virginia,51,115,2
1007,3/20/2020,Washington,53,1404,83
1008,3/20/2020,West Virginia,54,8,0
1009,3/20/2020,Wisconsin,55,216,3
1010,3/20/2020,Wyoming,56,22,0
1011,3/21/2020,Alabama,1,131,0
1012,3/21/2020,Alaska,2,21,0
1013,3/21/2020,Arizona,4,104,1
1014,3/21/2020,Arkansas,5,118,0
1015,3/21/2020,California,6,1544,28
1016,3/21/2020,Colorado,8,475,6
1017,3/21/2020,Connecticut,9,223,5
1018,3/21/2020,Delaware,10,45,0
1019,3/21/2020,District of Columbia,11,77,1
1020,3/21/2020,Florida,12,764,11
1021,3/21/2020,Georgia,13,552,20
1022,3/21/2020,Guam,66,15,0
1023,3/21/2020,Hawaii,15,48,0
1024,3/21/2020,Idaho,16,42,0
1025,3/21/2020,Illinois,17,751,6
1026,3/21/2020,Indiana,18,128,6
1027,3/21/2020,Iowa,19,68,0
1028,3/21/2020,Kansas,20,57,2
1029,3/21/2020,Kentucky,21,84,3
1030,3/21/2020,Louisiana,22,763,16
1031,3/21/2020,Maine,23,70,0
1032,3/21/2020,Maryland,24,195,3
1033,3/21/2020,Massachusetts,25,525,2
1034,3/21/2020,Michigan,26,787,6
1035,3/21/2020,Minnesota,27,138,1
1036,3/21/2020,Mississippi,28,140,1
1037,3/21/2020,Missouri,29,93,3
1038,3/21/2020,Montana,30,29,0
1039,3/21/2020,Nebraska,31,61,0
1040,3/21/2020,Nevada,32,165,2
1041,3/21/2020,New Hampshire,33,65,0
1042,3/21/2020,New Jersey,34,1336,16
1043,3/21/2020,New Mexico,35,57,0
1044,3/21/2020,New York,36,10371,95
1045,3/21/2020,North Carolina,37,184,0
1046,3/21/2020,North Dakota,38,28,0
1047,3/21/2020,Ohio,39,247,3
1048,3/21/2020,Oklahoma,40,53,1
1049,3/21/2020,Oregon,41,137,4
1050,3/21/2020,Pennsylvania,42,388,2
1051,3/21/2020,Puerto Rico,72,21,1
1052,3/21/2020,Rhode Island,44,66,0
1053,3/21/2020,South Carolina,45,172,3
1054,3/21/2020,South Dakota,46,14,1
1055,3/21/2020,Tennessee,47,312,2
1056,3/21/2020,Texas,48,547,5
1057,3/21/2020,Utah,49,138,0
1058,3/21/2020,Vermont,50,49,2
1059,3/21/2020,Virgin Islands,78,6,0
1060,3/21/2020,Virginia,51,152,3
1061,3/21/2020,Washington,53,1655,95
1062,3/21/2020,West Virginia,54,12,0
1063,3/21/2020,Wisconsin,55,281,4
1064,3/21/2020,Wyoming,56,24,0
1065,3/22/2020,Alabama,1,157,0
1066,3/22/2020,Alaska,2,22,0
1067,3/22/2020,Arizona,4,153,2
1068,3/22/2020,Arkansas,5,165,0
1069,3/22/2020,California,6,1851,35
1070,3/22/2020,Colorado,8,591,7
1071,3/22/2020,Connecticut,9,327,8
1072,3/22/2020,Delaware,10,56,0
1073,3/22/2020,District of Columbia,11,98,1
1074,3/22/2020,Florida,12,1000,13
1075,3/22/2020,Georgia,13,620,25
1076,3/22/2020,Guam,66,27,1
1077,3/22/2020,Hawaii,15,56,0
1078,3/22/2020,Idaho,16,47,0
1079,3/22/2020,Illinois,17,1047,9
1080,3/22/2020,Indiana,18,204,9
1081,3/22/2020,Iowa,19,90,0
1082,3/22/2020,Kansas,20,66,2
1083,3/22/2020,Kentucky,21,103,3
1084,3/22/2020,Louisiana,22,837,20
1085,3/22/2020,Maine,23,89,0
1086,3/22/2020,Maryland,24,245,3
1087,3/22/2020,Massachusetts,25,646,5
1088,3/22/2020,Michigan,26,1033,9
1089,3/22/2020,Minnesota,27,171,1
1090,3/22/2020,Mississippi,28,207,1
1091,3/22/2020,Missouri,29,130,3
1092,3/22/2020,Montana,30,34,0
1093,3/22/2020,Nebraska,31,62,0
1094,3/22/2020,Nevada,32,190,2
1095,3/22/2020,New Hampshire,33,78,0
1096,3/22/2020,New Jersey,34,1914,20
1097,3/22/2020,New Mexico,35,65,0
1098,3/22/2020,New York,36,15188,142
1099,3/22/2020,North Carolina,37,269,0
1100,3/22/2020,North Dakota,38,30,0
1101,3/22/2020,Ohio,39,351,3
1102,3/22/2020,Oklahoma,40,67,2
1103,3/22/2020,Oregon,41,161,5
1104,3/22/2020,Pennsylvania,42,504,3
1105,3/22/2020,Puerto Rico,72,23,1
1106,3/22/2020,Rhode Island,44,83,0
1107,3/22/2020,South Carolina,45,194,3
1108,3/22/2020,South Dakota,46,21,1
1109,3/22/2020,Tennessee,47,424,2
1110,3/22/2020,Texas,48,639,7
1111,3/22/2020,Utah,49,182,1
1112,3/22/2020,Vermont,50,52,2
1113,3/22/2020,Virgin Islands,78,17,0
1114,3/22/2020,Virginia,51,219,6
1115,3/22/2020,Washington,53,1844,97
1116,3/22/2020,West Virginia,54,16,0
1117,3/22/2020,Wisconsin,55,382,4
1118,3/22/2020,Wyoming,56,26,0
1119,3/23/2020,Alabama,1,196,0
1120,3/23/2020,Alaska,2,36,0
1121,3/23/2020,Arizona,4,234,2
1122,3/23/2020,Arkansas,5,201,0
1123,3/23/2020,California,6,2240,39
1124,3/23/2020,Colorado,8,721,10
1125,3/23/2020,Connecticut,9,415,10
1126,3/23/2020,Delaware,10,87,0
1127,3/23/2020,District of Columbia,11,116,2
1128,3/23/2020,Florida,12,1222,18
1129,3/23/2020,Georgia,13,800,25
1130,3/23/2020,Guam,66,29,1
1131,3/23/2020,Hawaii,15,77,0
1132,3/23/2020,Idaho,16,50,0
1133,3/23/2020,Illinois,17,1285,12
1134,3/23/2020,Indiana,18,264,12
1135,3/23/2020,Iowa,19,105,0
1136,3/23/2020,Kansas,20,82,2
1137,3/23/2020,Kentucky,21,124,3
1138,3/23/2020,Louisiana,22,1172,34
1139,3/23/2020,Maine,23,107,0
1140,3/23/2020,Maryland,24,290,3
1141,3/23/2020,Massachusetts,25,777,9
1142,3/23/2020,Michigan,26,1324,16
1143,3/23/2020,Minnesota,27,235,1
1144,3/23/2020,Mississippi,28,249,1
1145,3/23/2020,Missouri,29,183,4
1146,3/23/2020,Montana,30,45,0
1147,3/23/2020,Nebraska,31,73,0
1148,3/23/2020,Nevada,32,265,4
1149,3/23/2020,New Hampshire,33,101,1
1150,3/23/2020,New Jersey,34,2844,27
1151,3/23/2020,New Mexico,35,83,0
1152,3/23/2020,New York,36,20899,183
1153,3/23/2020,North Carolina,37,302,0
1154,3/23/2020,North Dakota,38,32,0
1155,3/23/2020,Ohio,39,444,6
1156,3/23/2020,Oklahoma,40,81,2
1157,3/23/2020,Oregon,41,191,5
1158,3/23/2020,Pennsylvania,42,644,6
1159,3/23/2020,Puerto Rico,72,31,2
1160,3/23/2020,Rhode Island,44,106,0
1161,3/23/2020,South Carolina,45,299,5
1162,3/23/2020,South Dakota,46,28,1
1163,3/23/2020,Tennessee,47,522,2
1164,3/23/2020,Texas,48,728,7
1165,3/23/2020,Utah,49,257,1
1166,3/23/2020,Vermont,50,75,2
1167,3/23/2020,Virgin Islands,78,17,0
1168,3/23/2020,Virginia,51,254,6
1169,3/23/2020,Washington,53,2101,110
1170,3/23/2020,West Virginia,54,16,0
1171,3/23/2020,Wisconsin,55,418,5
1172,3/23/2020,Wyoming,56,28,0
1173,3/24/2020,Alabama,1,242,0
1174,3/24/2020,Alaska,2,42,0
1175,3/24/2020,Arizona,4,326,6
1176,3/24/2020,Arkansas,5,231,2
1177,3/24/2020,California,6,2644,52
1178,3/24/2020,Colorado,8,912,11
1179,3/24/2020,Connecticut,9,618,12
1180,3/24/2020,Delaware,10,104,0
1181,3/24/2020,District of Columbia,11,137,2
1182,3/24/2020,Florida,12,1467,20
1183,3/24/2020,Georgia,13,1095,38
1184,3/24/2020,Guam,66,32,1
1185,3/24/2020,Hawaii,15,90,0
1186,3/24/2020,Idaho,16,73,0
1187,3/24/2020,Illinois,17,1535,16
1188,3/24/2020,Indiana,18,371,17
1189,3/24/2020,Iowa,19,124,1
1190,3/24/2020,Kansas,20,102,3
1191,3/24/2020,Kentucky,21,157,3
1192,3/24/2020,Louisiana,22,1388,46
1193,3/24/2020,Maine,23,118,0
1194,3/24/2020,Maryland,24,349,4
1195,3/24/2020,Massachusetts,25,1159,11
1196,3/24/2020,Michigan,26,1791,24
1197,3/24/2020,Minnesota,27,264,1
1198,3/24/2020,Mississippi,28,320,1
1199,3/24/2020,Missouri,29,255,5
1200,3/24/2020,Montana,30,51,0
1201,3/24/2020,Nebraska,31,77,0
1202,3/24/2020,Nevada,32,315,6
1203,3/24/2020,New Hampshire,33,108,1
1204,3/24/2020,New Jersey,34,3675,44
1205,3/24/2020,New Mexico,35,100,0
1206,3/24/2020,New York,36,25704,264
1207,3/24/2020,North Carolina,37,397,0
1208,3/24/2020,North Dakota,38,37,0
1209,3/24/2020,Ohio,39,564,8
1210,3/24/2020,Oklahoma,40,106,3
1211,3/24/2020,Oregon,41,209,8
1212,3/24/2020,Pennsylvania,42,851,8
1213,3/24/2020,Puerto Rico,72,39,2
1214,3/24/2020,Rhode Island,44,124,0
1215,3/24/2020,South Carolina,45,342,8
1216,3/24/2020,South Dakota,46,30,1
1217,3/24/2020,Tennessee,47,678,2
1218,3/24/2020,Texas,48,857,11
1219,3/24/2020,Utah,49,299,1
1220,3/24/2020,Vermont,50,95,7
1221,3/24/2020,Virgin Islands,78,17,0
1222,3/24/2020,Virginia,51,291,7
1223,3/24/2020,Washington,53,2469,123
1224,3/24/2020,West Virginia,54,39,0
1225,3/24/2020,Wisconsin,55,481,5
1226,3/24/2020,Wyoming,56,37,0
1227,3/25/2020,Alabama,1,386,1
1228,3/25/2020,Alaska,2,59,0
1229,3/25/2020,Arizona,4,402,6
1230,3/25/2020,Arkansas,5,307,2
1231,3/25/2020,California,6,3183,68
1232,3/25/2020,Colorado,8,1086,19
1233,3/25/2020,Connecticut,9,875,19
1234,3/25/2020,Delaware,10,119,0
1235,3/25/2020,District of Columbia,11,183,2
1236,3/25/2020,Florida,12,1971,23
1237,3/25/2020,Georgia,13,1385,47
1238,3/25/2020,Guam,66,32,1
1239,3/25/2020,Hawaii,15,95,0
1240,3/25/2020,Idaho,16,123,0
1241,3/25/2020,Illinois,17,1874,21
1242,3/25/2020,Indiana,18,484,19
1243,3/25/2020,Iowa,19,147,1
1244,3/25/2020,Kansas,20,134,3
1245,3/25/2020,Kentucky,21,198,5
1246,3/25/2020,Louisiana,22,1795,65
1247,3/25/2020,Maine,23,142,0
1248,3/25/2020,Maryland,24,423,4
1249,3/25/2020,Massachusetts,25,1838,15
1250,3/25/2020,Michigan,26,2293,43
1251,3/25/2020,Minnesota,27,289,1
1252,3/25/2020,Mississippi,28,376,5
1253,3/25/2020,Missouri,29,384,8
1254,3/25/2020,Montana,30,65,0
1255,3/25/2020,Nebraska,31,84,0
1256,3/25/2020,Nevada,32,405,10
1257,3/25/2020,New Hampshire,33,137,1
1258,3/25/2020,New Jersey,34,4402,62
1259,3/25/2020,New Mexico,35,113,1
1260,3/25/2020,New York,36,33117,381
1261,3/25/2020,North Carolina,37,562,1
1262,3/25/2020,North Dakota,38,45,0
1263,3/25/2020,Ohio,39,707,11
1264,3/25/2020,Oklahoma,40,164,5
1265,3/25/2020,Oregon,41,266,10
1266,3/25/2020,Pennsylvania,42,1151,12
1267,3/25/2020,Puerto Rico,72,51,2
1268,3/25/2020,Rhode Island,44,132,0
1269,3/25/2020,South Carolina,45,425,8
1270,3/25/2020,South Dakota,46,41,1
1271,3/25/2020,Tennessee,47,806,3
1272,3/25/2020,Texas,48,1132,13
1273,3/25/2020,Utah,49,346,1
1274,3/25/2020,Vermont,50,123,8
1275,3/25/2020,Virgin Islands,78,17,0
1276,3/25/2020,Virginia,51,390,9
1277,3/25/2020,Washington,53,2585,130
1278,3/25/2020,West Virginia,54,51,0
1279,3/25/2020,Wisconsin,55,623,7
1280,3/25/2020,Wyoming,56,49,0
1281,3/26/2020,Alabama,1,538,3
1282,3/26/2020,Alaska,2,69,0
1283,3/26/2020,Arizona,4,508,8
1284,3/26/2020,Arkansas,5,350,3
1285,3/26/2020,California,6,4060,83
1286,3/26/2020,Colorado,8,1432,24
1287,3/26/2020,Connecticut,9,1012,21
1288,3/26/2020,Delaware,10,143,1
1289,3/26/2020,District of Columbia,11,231,3
1290,3/26/2020,Florida,12,2478,29
1291,3/26/2020,Georgia,13,1641,56
1292,3/26/2020,Guam,66,49,1
1293,3/26/2020,Hawaii,15,106,0
1294,3/26/2020,Idaho,16,189,3
1295,3/26/2020,Illinois,17,2538,26
1296,3/26/2020,Indiana,18,661,23
1297,3/26/2020,Iowa,19,179,1
1298,3/26/2020,Kansas,20,173,3
1299,3/26/2020,Kentucky,21,248,5
1300,3/26/2020,Louisiana,22,2305,83
1301,3/26/2020,Maine,23,155,0
1302,3/26/2020,Maryland,24,581,4
1303,3/26/2020,Massachusetts,25,2417,25
1304,3/26/2020,Michigan,26,2877,63
1305,3/26/2020,Minnesota,27,346,2
1306,3/26/2020,Mississippi,28,486,6
1307,3/26/2020,Missouri,29,508,8
1308,3/26/2020,Montana,30,90,0
1309,3/26/2020,Nebraska,31,91,0
1310,3/26/2020,Nevada,32,535,10
1311,3/26/2020,New Hampshire,33,158,1
1312,3/26/2020,New Jersey,34,6876,82
1313,3/26/2020,New Mexico,35,136,1
1314,3/26/2020,New York,36,39058,502
1315,3/26/2020,North Carolina,37,639,2
1316,3/26/2020,North Dakota,38,58,0
1317,3/26/2020,Ohio,39,867,15
1318,3/26/2020,Oklahoma,40,248,7
1319,3/26/2020,Oregon,41,316,11
1320,3/26/2020,Pennsylvania,42,1690,16
1321,3/26/2020,Puerto Rico,72,64,2
1322,3/26/2020,Rhode Island,44,165,0
1323,3/26/2020,South Carolina,45,456,9
1324,3/26/2020,South Dakota,46,46,1
1325,3/26/2020,Tennessee,47,981,3
1326,3/26/2020,Texas,48,1542,21
1327,3/26/2020,Utah,49,402,1
1328,3/26/2020,Vermont,50,158,9
1329,3/26/2020,Virgin Islands,78,17,0
1330,3/26/2020,Virginia,51,603,14
1331,3/26/2020,Washington,53,3208,152
1332,3/26/2020,West Virginia,54,76,0
1333,3/26/2020,Wisconsin,55,754,10
1334,3/26/2020,Wyoming,56,56,0
1335,3/27/2020,Alabama,1,639,4
1336,3/27/2020,Alaska,2,85,1
1337,3/27/2020,Arizona,4,665,15
1338,3/27/2020,Arkansas,5,385,3
1339,3/27/2020,California,6,4915,104
1340,3/27/2020,Colorado,8,1735,31
1341,3/27/2020,Connecticut,9,1291,27
1342,3/27/2020,Delaware,10,165,2
1343,3/27/2020,District of Columbia,11,267,3
1344,3/27/2020,Florida,12,3198,46
1345,3/27/2020,Georgia,13,2198,64
1346,3/27/2020,Guam,66,53,1
1347,3/27/2020,Hawaii,15,120,0
1348,3/27/2020,Idaho,16,232,4
1349,3/27/2020,Illinois,17,3029,37
1350,3/27/2020,Indiana,18,992,32
1351,3/27/2020,Iowa,19,236,3
1352,3/27/2020,Kansas,20,213,4
1353,3/27/2020,Kentucky,21,302,8
1354,3/27/2020,Louisiana,22,2746,119
1355,3/27/2020,Maine,23,168,1
1356,3/27/2020,Maryland,24,790,5
1357,3/27/2020,Massachusetts,25,3240,35
1358,3/27/2020,Michigan,26,3655,93
1359,3/27/2020,Minnesota,27,398,4
1360,3/27/2020,Mississippi,28,579,8
1361,3/27/2020,Missouri,29,670,9
1362,3/27/2020,Montana,30,121,1
1363,3/27/2020,Nebraska,31,102,2
1364,3/27/2020,Nevada,32,621,10
1365,3/27/2020,New Hampshire,33,187,2
1366,3/27/2020,New Jersey,34,8825,108
1367,3/27/2020,New Mexico,35,191,1
1368,3/27/2020,New York,36,44746,645
1369,3/27/2020,North Carolina,37,784,3
1370,3/27/2020,North Dakota,38,68,1
1371,3/27/2020,Ohio,39,1144,22
1372,3/27/2020,Oklahoma,40,322,8
1373,3/27/2020,Oregon,41,415,12
1374,3/27/2020,Pennsylvania,42,2217,23
1375,3/27/2020,Puerto Rico,72,79,3
1376,3/27/2020,Rhode Island,44,203,0
1377,3/27/2020,South Carolina,45,542,13
1378,3/27/2020,South Dakota,46,58,1
1379,3/27/2020,Tennessee,47,1180,6
1380,3/27/2020,Texas,48,1971,25
1381,3/27/2020,Utah,49,480,2
1382,3/27/2020,Vermont,50,184,10
1383,3/27/2020,Virgin Islands,78,19,0
1384,3/27/2020,Virginia,51,605,14
1385,3/27/2020,Washington,53,3770,179
1386,3/27/2020,West Virginia,54,96,0
1387,3/27/2020,Wisconsin,55,930,16
1388,3/27/2020,Wyoming,56,74,0
1389,3/28/2020,Alabama,1,720,4
1390,3/28/2020,Alaska,2,102,1
1391,3/28/2020,Arizona,4,773,15
1392,3/28/2020,Arkansas,5,409,5
1393,3/28/2020,California,6,5566,122
1394,3/28/2020,Colorado,8,2061,44
1395,3/28/2020,Connecticut,9,1524,33
1396,3/28/2020,Delaware,10,214,5
1397,3/28/2020,District of Columbia,11,304,4
1398,3/28/2020,Florida,12,4038,56
1399,3/28/2020,Georgia,13,2447,79
1400,3/28/2020,Guam,66,57,1
1401,3/28/2020,Hawaii,15,151,0
1402,3/28/2020,Idaho,16,262,5
1403,3/28/2020,Illinois,17,3547,50
1404,3/28/2020,Indiana,18,1239,38
1405,3/28/2020,Iowa,19,298,3
1406,3/28/2020,Kansas,20,272,6
1407,3/28/2020,Kentucky,21,394,9
1408,3/28/2020,Louisiana,22,3315,137
1409,3/28/2020,Maine,23,211,1
1410,3/28/2020,Maryland,24,1066,10
1411,3/28/2020,Massachusetts,25,4257,44
1412,3/28/2020,Michigan,26,4634,112
1413,3/28/2020,Minnesota,27,442,5
1414,3/28/2020,Mississippi,28,669,13
1415,3/28/2020,Missouri,29,837,11
1416,3/28/2020,Montana,30,147,1
1417,3/28/2020,Nebraska,31,122,2
